TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Predicted RV Semi-amplitude (m/s),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,Label
268727719,7173.01,TIC 268727719.01,5,5,5,5,5,5,5,115.7,204.7,61.99,66.6,4,0,2,PC,FP,13.3892,0.008,,1,spoc-s84-b02,CTOI,23:11:49.53,65:13:47.37,-16.648,0.036,-61.315,0.031,2460584.788484,0.00079249736,0.625735199660581,3.3702345e-05,0.836198523333261,0.061780706,14.650704,1.083623,13403.1636987354,997.5554,9.15906421294775,5.374476,420.744942618965,1155.1130109262,18.25266,161.939,0.5475,3718.0,157.0,4.6571,0.0109868,0.593043029308319,0.0179185,,,0.582375,0.0204617,84,2024-12-13,2024-12-12,2025-09-12 12:03:33,V-shaped; multiple stars in pixel; CTOI from Yoshi Eschen,False Positive
354442783,3712.01,,5,5,5,5,5,5,5,30.4,74.0,55.88,38.0,4,0,0,PC,FP,13.4418,0.006,,1,spoc-s59-b0A,FAINT,05:56:58.49,36:21:29.21,13.03,0.052,-15.882,0.043,2459910.690161,0.002090114,1.52247059126327,0.00019723285,1.34233314048373,0.1562934,9.317979,0.679427,8545.45427130378,625.58,7.53174,0.842854,633.327191947707,1279.46020706347,12.84168,360.509,4.3335,4654.3,230.0,,,0.8,0.08,-0.273,0.115,,,"19,59",2021-06-23,2024-09-06,2026-03-15 12:03:38,found in faint-star QLP search; potential secondary,False Positive
312122956,1661.01,,5,5,5,5,5,5,5,,,12.48,,0,1,9,PC,FP,10.1283,0.072,,1,qlp-s45-ffi,QLP,05:53:54.23,30:26:45.75,1.027,0.203,-4.059,0.16,2459547.065465,0.0021039,2.0492064,1.58e-05,3.417,0.144,1.118885,0.061156,1030.0,56.325,,,,,38.0,4488.38,1671.21,,,,,,,,,,,"19,43,44,45",2020-01-29,2022-03-10,2022-12-14 12:09:24,Gaia Teff = 8000 K; Gaia distance from parallax may not be reliable; host likely giant; strong centroid offset in SPOC towards TIC 312122953,False Positive
150151262,712.02,,1,4,1,2,4,4,4,0.5,32.8,6.62,1.4,18,3,3,CP,CP,9.9059,0.006,,2,qlp-s67-ffi,SPOC,06:11:44.67,-65:49:33.02,-2.929,0.047,31.003,0.045,2460807.570093,0.0020598561128418,51.69919052044755,8.050480534e-05,4.371,0.822,1.454775,0.045005,1339.0,41.4499,2.45531,0.262497,2.70562,357.0,30.0,58.6212,0.0796,4504.0,168.0,4.58833,0.2,0.72,0.08,,,0.71,0.0851576,"3,4,5,6,7,9,10,11,13,27,29,30,31,32,33,34,36,37,39,61,62,63,64,65,66,67,88,89,90,93,94,97",2019-05-24,2026-04-09,2026-04-09 00:00:00,TOI-712 c/.02,Transit
330687113,5089.01,,5,5,5,5,5,5,5,7.4,39.9,27.44,8.8,0,1,5,KP,KP,10.999,0.009,,1,spoc-s01-s72-b0A-KP,SPOC,09:05:57.46,16:19:31.85,-9.238,0.082,-9.538,0.059,2459503.123608,0.0012399334,5.11383503555561,2.2698006e-05,2.45567867520425,0.29312152,1.401912,0.075966,1290.37503140954,69.96525,5.67086335675338,1.1660464,832.229408633792,1369.87365705746,16.5122,371.823,6.419,6315.7,140.9,4.17,0.09,1.50875997543335,0.0786156,0.14626,0.0061105,1.24,0.18688,"44,45,46,72",2022-01-06,2024-11-25,2025-07-31 12:59:22,K2-334 b,Transit
259172249,5218.01,,3,5,5,3,4,4,4,14.0,50.7,64.64,33.9,1,0,0,PC,CP,14.5179,0.007,,1,spoc-s14-s60-b0A-PC,FAINT,19:30:39.23,71:45:46.66,7.893,0.043,17.451,0.052,2459825.392121,0.0014917637,4.29148786096161,9.4888404e-05,2.34626557175045,0.13660301,21.027518,0.82401,19180.72337748,758.653,9.38757809242189,0.6077101,49.1792110518073,675.406349166229,23.207605,377.483,3.627,3937.0,157.0,4.59,0.01,0.67570698261261,0.0205381,,,0.646066,0.0205255,"41,47,48,49,56,57,59,60",2022-02-28,2024-09-06,2025-07-31 12:59:22,found in faint-star QLP search,Transit
369581703,7372.01,,5,5,5,5,5,5,5,16.3,56.3,120.33,33.2,1,8,0,PC,FP,12.7919,0.007,,1,qlp-s83-faintsearch,FAINT,23:05:36.3,34:15:25.43,4.885,0.037,-4.205,0.041,2460578.884769,0.0019112,8.508462,3.15e-05,2.716,0.24,11.624007,0.529157,10649.0,487.253,13.4917,0.865833,97.536,875.0,25.0,745.79,15.8235,6236.6,146.3,4.26,0.09,1.34,0.08,0.095,0.024,1.21,0.17557,"56,83",2025-04-10,2025-04-10,2025-11-25 12:04:40,found in faint-star QLP search,False Positive
129979528,1599.01,,5,5,5,5,5,5,5,507.8,721.7,317.0,135.9,0,0,0,KP,KP,7.87611,0.006,,1,spoc-s58-b0A,QLP,02:26:51.06,37:33:01.6,-0.976,0.118,-8.977,0.105,2459883.198788,0.00020759186,1.21983821253186,1.6717846e-05,2.83418044250338,0.009721714,13.283601,0.11099,12160.10960429,102.21993,18.2179311434236,0.6672307,9392.04710086675,2510.78667440973,89.686646,121.944,0.9905,7398.5,157.7,4.25,0.08,1.60241997241974,0.0582111,,,1.653,0.268246,"18,58",2019-12-19,2023-02-21,2025-07-31 12:59:22,WASP-33 b,Transit
237929468,4940.01,,3,5,5,3,4,4,4,3.2,28.6,36.95,8.2,1,0,1,PC,CP,11.8153,0.006,,1,spoc-s01-s69-b0A-PC,FAINT,03:53:00.28,-62:24:28.68,0.784,0.044,-3.596,0.057,2459963.745719,0.0068602446,25.8663868915017,0.0010751212,4.08387809495557,0.32546237,2.840614,0.174204,2612.88274063377,160.43483,6.75553690830273,0.5596232,40.4612445213735,643.249650289294,15.549264,345.659,3.619,5418.7,157.9,,,1.17513000965118,0.0628417,,,0.97,0.125745,"1,2,3,4,8,11,28,29,30,31,34,38,61,62,64,65,68,69",2021-12-21,2024-12-05,2025-12-09 12:03:40,found in faint-star QLP search,Transit
45465399,4879.01,,5,5,5,5,5,5,5,7.8,28.9,68.53,20.5,2,0,0,PC,FP,13.3342,0.006,,1,qlp-s37-faintsearch,FAINT,08:42:34.56,-59:37:11.84,-5.358,0.063,5.652,0.061,2459325.008186,0.0047559,5.3763108,4.54e-05,2.339,0.327,4.395259,0.010706,4040.0,9.8604,9.71605,,242.224,1099.0,12.0,1071.24,36.41,6543.0,122.0,4.2,,1.53,,,,1.35,,"8,9,10,35,36,37",2021-12-21,2024-08-22,2026-05-16 12:04:04,found in faint-star QLP search,False Positive
183537452,192.01,,3,5,5,3,5,4,5,50.7,263.9,37.22,16.4,1,1,2,KP,KP,10.2499,0.006,,1,qlp-s96-ffi,SPOC/QLP,23:51:31.01,-39:54:25.64,-56.853,0.041,-88.865,0.048,2460929.713786,0.0001769224899882,3.922711331243955,4.682282375e-07,2.6326626155608337,0.019543428,12.407155,0.056412,11362.367070907512,51.955647,6.832205918038429,0.45100537,121.77240328337518,847.2410092544641,380.74051036202366,87.5953,0.3106,4800.0,,4.53527,,0.64,0.04,0.17,0.05,0.88,0.111364,"2,29,69,96",2018-11-03,2026-02-26,2026-06-03 12:19:02,WASP-29 b,Transit
63013648,5547.01,TIC 63013648.01,5,5,5,5,5,5,5,30.0,151.7,128.82,31.2,4,5,3,PC,FP,10.8481,0.006,,1,spoc-s42-s46-b02,SPOC,07:50:21.9,22:16:53.59,-16.246,0.09,-3.323,0.044,2459516.534272,0.0012986342,19.630497760606,0.0006443907,3.20738316781053,0.11802722,8.339883,0.261623,7651.88989521058,240.93462,14.083589588958,7.8473434,44.7962153046574,659.826996318229,42.92127,193.901,1.9525,5509.85,120.263,4.39122,0.0795599,1.0378600358963,0.0538694,0.0181734,0.0131218,0.967,0.119146,"44,46",2022-05-17,2022-05-17,2026-02-27 12:03:50,odd-even; V-shaped; Rv error ~2.77 km/s,False Positive
23769326,3919.01,,3,5,5,3,4,4,4,12.4,49.9,74.46,21.6,4,22,4,PC,CP,12.3342,0.007,,1,qlp-s50-tois,FAINT,13:55:46.74,40:23:30.5,2.188,0.026,0.91,0.031,2459682.83197,0.002229,7.4332642,2.35e-05,3.051,0.325,6.534039,0.00502,6000.0,4.62312,10.213,0.57938,184.322,1026.0,31.0,604.591,8.895001,6227.0,123.1,4.28,0.09,1.32,0.06,,,1.2,0.175555,"16,23,49,50",2021-06-23,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,Transit
387834907,1405.01,,5,5,5,5,5,5,5,,,79.53,,0,3,4,EB,FP,8.4239,0.006,,1,qlp-s16-ffi,QLP,21:02:40.59,70:04:49.08,3.4,1.5,-1.7,1.5,2458739.88011,0.00199,12.64001,0.00298,6.893,0.425,10.31818,0.605243,9458.38,557.294,,,703.834,1434.0,75.0,,,5195.1,502.3,,,,,,,,,"16,17",2019-10-30,2022-07-18,2022-12-14 12:09:24,TFOP FP; Need stellar radius; possible secondary at ~0.2; second transit in s17 happens just after start of orbit,False Positive
245509452,3688.01,,3,5,5,3,4,4,4,47.4,121.7,116.87,46.3,5,9,1,PC,CP,11.8433,0.013,,1,spoc-s58-b0A,QLP,02:37:07.76,54:51:04.37,18.844,0.067,-11.37,0.069,2459883.864179,0.0008675453,3.24620800895136,0.0001879109,3.42015129416154,0.07177359,10.260757,0.200591,9405.99104456313,184.73451,13.2996428959182,0.72298074,1107.84722125754,1471.43037747132,32.70218,396.378,5.9425,6088.0,151.3,4.24,0.08,1.34547996520996,0.0669749,,,1.14,0.149953,"18,58",2021-06-23,2023-02-27,2025-07-31 12:59:22,found in faint-star QLP search,Transit
166184426,1955.01,TIC 166184426.01,5,5,5,5,5,5,5,1.0,98.9,5.65,3.3,7,1,1,PC,FP,11.1825,0.007,,1,qlp,QLP,13:44:25.22,-40:20:11.05,150.065,0.12,71.874,0.143,2458600.45092,0.00249,16.3152,0.00125,1.992,0.345,2.717739,0.348664,2500.0,321.08,2.23088,0.616582,26.312,630.0,13.0,22.4731,0.04095,3625.0,65.0,4.81,0.36,0.31,0.01,-0.494175,0.0860478,0.289172,0.0202044,11,2020-06-17,2020-06-15,2025-07-31 12:59:22,two stars in the same pixel,False Positive
186599508,1592.01,,5,5,5,5,5,5,5,67.6,199.9,99.1,35.1,1,2,2,PC,FP,9.76636,0.006,,1,spoc,QLP,03:00:21.23,39:04:05.76,93.001,0.101,-71.02,0.078,2458794.89641,0.0022952901,5.63180736609691,0.0012073622,3.45530922990191,0.38354772,1.288608,0.088259,1186.14818725504,81.28653,4.82176923752549,1.5592829,474.491912238237,1190.35624057235,11.390572,170.592,1.987,5669.9,133.9,4.16,0.08,1.38826,0.0715829,,,1.02,0.129636,18,2019-12-19,2019-12-19,2025-07-31 12:59:22,check neighbors,False Positive
376838000,1618.01,,5,5,5,5,5,5,5,8.6,50.9,24.64,6.2,0,1,0,PC,FP,9.9272,0.033,,1,qlp,QLP,22:43:38.32,69:05:30.94,11.937,0.055,2.525,0.049,2458765.05965,0.0045,2.1679,0.00031,1.39,0.551,0.608183,0.005979,560.0,5.50695,5.32848,0.574709,10508.5,2820.0,11.0,451.796,6.61,10596.0,671.7,4.27,0.09,2.0,0.1,,,2.74,0.417143,"17,18",2019-12-19,2020-05-20,2025-07-31 12:59:22,TFOP retired as NEB; some depth-aperture correlation,False Positive
163539739,1278.01,,4,5,5,4,4,4,4,14.1,151.8,56.78,22.2,3,1,2,CP,CP,11.7819,0.007,,1,spoc-s14-s60-b0A-CP,SPOC,21:21:54.83,35:38:55.05,-89.556,0.035,-46.868,0.039,2459826.540249,0.0016755871,14.4751062310922,1.7885159e-05,1.61824838856528,0.09846702,10.493789,0.486191,9618.57985337733,447.69815,8.69761725570081,9.471797,6.54021745029495,407.866275032417,23.134491,75.5759,0.15495,3841.0,157.0,4.69364,0.00934387,0.55035001039505,0.0160576,,,0.545569,0.0200982,"15,55,56",2019-10-17,2023-06-13,2025-07-31 12:59:22,TOI-1278 b,Transit
63283780,5994.01,,5,5,5,5,5,5,5,2.8,32.7,13.85,5.5,0,5,3,KP,KP,13.0702,0.006,,1,spoc-s14-s55-b02,SPOC,19:30:00.82,43:04:59.59,7.462,0.028,14.509,0.029,2459397.430362,0.0027753883,7.97266437122265,8.9122994e-05,2.53955489036654,0.6674513,3.895162,0.379431,3581.14939225501,349.40784,3.79276609519442,2.113839,32.2210236019214,607.651511919129,8.613391,232.75,0.827,4564.61,82.6977,4.68645,,0.63749498128891,,0.277245,0.0127133,0.72,,"40,41,54,55",2022-12-01,2022-12-01,2025-07-31 12:59:22,Kepler-210 c,Transit
248111245,770.01,,5,5,5,5,5,5,5,26.3,31.6,317.0,96.7,0,0,1,KP,KP,12.3335,0.006,,1,spoc-s01-s39-b0A-KP,UNKNOWN,12:54:12.59,-46:35:15.78,-13.593,0.07,0.545,0.074,2459310.764623,0.0020390798,4.63704787370184,1.0513086e-05,4.82383217195436,0.11697414,8.464736,0.190761,7765.99732862179,175.68155,15.3045465033212,1.0992488,1342.57326596614,1543.84696486121,33.603905,816.988,39.2265,6438.0,,4.10962,,1.68053996562958,0.114653,,,1.41,0.241258,"10,11,37",2019-06-05,2022-03-30,2025-07-31 12:59:22,HATS-27 b,Transit
399954349,4593.02,,5,5,5,5,5,5,5,3.3,33.9,5.25,2.7,0,16,13,KP,KP,11.6052,0.006,,2,spoc-s14-s55-b0A-KP,SPOC,19:10:25.37,49:31:24.22,13.516,0.036,32.603,0.035,2458684.471974,0.0016365838,3.00519286221904,1.3073835e-05,1.81116477691183,0.36130047,0.80139,0.102066,737.835583116959,94.001976,2.14343551791933,0.97001,185.282957003183,940.976154183718,7.8623304,153.676,0.454,4837.0,138.283,4.60493,0.0969596,0.731145977973938,0.0558291,0.11,0.1,0.785,0.0938175,"14,26,40,41,53,54,55",2023-03-23,2023-03-23,2025-07-31 12:59:22,Kepler-411 b,Transit
96847781,7496.01,,5,5,5,5,5,5,5,12.4,39.8,70.18,29.7,0,0,0,KP,KP,13.8205,0.008,,1,spoc-s92-b02,SPOC,19:39:46.01,-25:44:54.12,-6.469,0.057,-6.886,0.05,2460804.332152,0.00400667,3.5840999585589497,0.0010876934,2.689762978358393,0.3269683,8.422618,0.899249,7727.505835440862,827.8958,9.85256849097738,1.5281821,510.8195427490661,1212.5136196981598,9.425063,794.637,18.968,5553.0,122.0,4.33441,,1.1154199838638306,,,,0.98,,92,2025-09-03,2025-09-03,2025-09-18 12:19:01,HATS-8 b,Transit
27774415,4456.01,TIC 27774415.01,5,5,5,5,5,5,5,25.2,29.2,317.0,120.6,0,3,5,KP,KP,13.2394,0.007,,1,spoc-s14-s55-b0A-KP,SPOC,19:44:48.13,49:08:24.11,-2.78,0.032,-12.122,0.036,2459422.773399,0.0034566796,4.94279853350153,2.2025532e-05,3.31538275775367,0.10438958,12.393006,0.320359,11349.4838660999,295.01813,15.3204960725362,0.35390317,469.339961903159,1187.1118302567,34.365154,739.412,11.158,5550.93,21.5889,4.18442,,1.32567000389099,,0.192744,0.0203602,0.98,,"40,41,54,55",2021-09-09,2023-03-15,2025-07-31 12:59:22,Kepler-15 b / KOI-128.01,Transit
29191624,1777.01,,2,5,5,2,4,4,4,1.8,38.4,4.0,1.0,1,5,7,PC,CP,8.737001,0.006,,1,qlp-s48-tois,SPOC,10:07:13.69,46:06:53.57,-0.714,0.058,-22.108,0.056,2459635.116524,0.006528,14.6503935,0.0002236,2.08,0.465,0.358352,0.002342,330.0,2.15699,1.81908,0.174393,18.7938,580.0,7.0,79.7665,0.33105,5859.45,101.754,4.4776,0.0720788,0.98,0.04,,,1.06,0.133432,"21,48",2020-03-12,2022-06-29,2025-07-31 12:59:22,low SNR,Transit
127530399,822.01,,5,5,5,5,5,5,5,44.5,188.1,77.93,31.1,5,1,3,KP,KP,11.1116,0.006,,1,spoc-s01-s65-b0A-KP,SPOC/QLP,14:30:26.21,-46:09:34.26,12.561,0.074,-73.208,0.066,2458602.855939,0.00023389219,7.13351486121618,2.1075355e-06,3.13762649030622,0.030195158,19.762776,0.128257,18037.5300175467,118.12178,10.478657952014,0.7627535,64.4593609447902,722.672033610463,160.54788,122.91,0.565,4775.0,,4.60305,,0.789876997470856,0.0568267,,,0.76,0.0892047,"11,38,65",2019-06-17,2024-09-08,2025-07-31 12:59:22,WASP-132b,Transit
255930614,2024.01,,5,5,5,5,5,5,5,109.4,386.8,52.81,21.8,0,4,0,KP,KP,7.6262,0.006,,1,qlp-s79-ffi,QLP,16:30:29.52,38:20:51.13,-77.899,0.048,52.564,0.056,2460476.023499,0.0010622,2.8758831,1.08e-05,3.14,0.074,3.427645,0.108027,3152.0,99.4912,8.33267,0.442252,1095.91,1602.0,227.0,75.8643,0.17365,6084.0,139.9,4.17,0.09,1.46,0.07,0.33,0.1,1.14,0.154399,"24,25,51,52,78,79",2020-06-19,2024-08-29,2025-07-31 12:59:22,HD 149026 b,Transit
98613492,6355.01,,5,5,5,5,5,5,5,21.7,80.9,28.94,18.3,3,2,1,PC,FP,11.8275,0.006,,1,qlp-s59-faintsearch,FAINT,05:18:53.79,47:32:50.03,-1.017,0.073,-19.097,0.067,2459934.888565,0.0011195,1.0617107,1.9e-06,1.067,0.355,2.575161,0.293566,2369.0,270.348,5.85456,0.446364,916.847,1533.0,22.0,317.292,4.4925,5589.0,150.0,4.38,0.08,1.06,0.06,,,0.987,0.128232,"19,59",2023-05-03,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
299799658,1062.01,,1,5,5,1,4,4,4,5.8,62.0,5.89,2.5,3,4,4,CP,CP,9.478,0.006,,1,qlp-s68-ffi,SPOC,02:32:29.03,-78:01:25.26,107.847,0.045,30.732,0.042,2460177.200429,0.0013316,4.1150576,5.6e-06,1.08,0.323,0.528882,0.055216,487.0,50.8548,2.30057,0.16833,77.3573,826.0,14.0,82.1733,0.1632,5394.0,185.0,4.50942,0.276077,0.89,0.05,,,0.89,0.108716,"1,13,27,28,66,67,68",2019-08-16,2023-10-16,2025-07-31 12:59:22,TOI-1062 b,Transit
176868951,5534.01,,5,5,5,5,5,5,5,10.4,69.0,5.21,5.1,0,2,4,KP,KP,11.3328,0.006,,1,spoc-s01-s65-b0A-KP,SPOC,12:11:00.34,-09:45:54.86,-39.485,0.091,-5.371,0.083,2459280.989488,0.0006375946,0.369305719843571,7.67609e-06,1.00277809611943,0.21695538,0.820751,0.068463,755.653593485102,63.054474,2.13418185649227,1.6865956,3842.33921376018,2008.02296489722,10.460236,152.509,1.071,5129.0,129.027,4.61786,0.0850693,0.755721986293793,0.0461005,,,0.864,0.105297,"36,46,63",2022-04-20,2024-01-31,2025-07-31 12:59:22,K2-131 b,Transit
73649615,756.01,,2,5,5,2,4,4,4,15.6,85.1,10.27,9.6,3,8,6,PC,CP,12.5554,0.007,,1,spoc-s01-s65-b0A-PC,SPOC,12:48:24.9,-45:28:13.7,-216.372,0.066,29.209,0.066,2458570.647157,0.0007021669,1.23925693308305,5.450916e-06,1.08604522369357,0.10022035,3.172125,0.22395,2917.37145713214,206.24419,3.18112136952188,0.20957002,111.055795418084,827.951803177659,18.560932,86.1759,0.31365,3614.0,64.0,4.81257,0.359456,0.50762802362442,0.0151246,-0.475514,0.0826626,0.505544,0.020319,"10,11,37,64",2019-06-05,2024-09-19,2025-10-17 12:03:52,,Transit
116242971,2125.01,,1,4,1,5,5,5,5,53.0,59.7,317.0,101.4,3,0,0,KP,KP,10.1213,0.008,,1,qlp-s79-ffi,QLP,17:50:33.72,36:34:12.63,-0.136,0.038,-10.962,0.045,2460505.171214,0.0003906,5.0316347,2.4e-06,5.265,0.234,5.346277,0.037568,4912.0,34.6008,15.3999,0.707425,1248.65,1656.0,61.0,368.03,3.1315,6350.0,133.7,3.87,0.08,2.16,0.1,,,1.26,0.181075,"25,26,40,52,53,79,80",2020-07-29,2024-08-29,2026-06-08 00:00:00,KELT-12 b,Transit
147977348,640.01,,3,5,5,3,4,4,4,95.1,138.2,317.0,99.5,6,17,11,CP,CP,10.0367,0.006,,1,qlp-s34-tois,QLP,06:38:56.3,-36:38:46.07,-3.872,0.04,4.927,0.045,2459250.338129,0.0002984,5.0037758,3e-06,3.439,0.182,8.053385,0.001485,7390.0,1.36807,19.7788,0.93671,1150.12,1622.0,210.0,341.997,2.8165,6442.0,136.5,3.91,0.09,2.09,0.09,,,1.3,0.209691,"6,7,33,34",2019-05-06,2024-09-08,2025-07-31 12:59:22,TOI-640 b,Transit
287329267,595.01,,5,5,5,5,5,5,5,8.1,29.2,45.79,13.0,0,1,1,EB,FP,9.9959,0.006,,1,qlp-s97-ffi,QLP,07:19:08.05,-59:18:07.35,-4.84,0.041,7.583,0.043,2460976.583516,0.0028416711959089,7.643442319371688,1.37081380898e-05,3.1776881002240938,0.8891107113842865,0.607519,0.020687,559.3896079644294,19.05329635850996,7.658054332614715,0.5702352079079228,3237.42569329498,2101.445310138498,155.86200486999326,432.642,3.8765,6258.1,103.6,3.59,0.08,2.94,0.12,-0.335808,0.0458287,1.22,0.176936,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69,87,88,89,90,93,94,13369,57,97",2019-04-01,2026-04-17,2026-06-03 12:19:02,TFOP FP; Retired as NEB,False Positive
77202722,7479.01,,5,5,5,5,5,5,5,49.7,133.5,97.65,47.2,0,0,0,KP,KP,12.4035,0.006,,1,spoc-s92-b02,SPOC,20:55:36.01,-18:58:17.07,15.433,0.053,-65.964,0.037,2460805.31211,0.0007018804,3.356605246629918,0.00018210441,2.445557559635797,0.058701664,18.9391,0.355754,17292.29797574061,327.60803,11.966388679129004,0.8123538,278.8532967759514,1042.2303011162655,52.73272,290.946,2.6685,5012.0,123.373,4.43351,0.086908,0.9169390201568604,0.0572864,,,0.832,0.0983412,92,2025-09-03,2025-09-03,2025-09-18 12:19:01,WASP-89 b,Transit
360156606,1227.01,,3,4,4,3,4,4,4,0.6,52.3,34.17,12.5,13,0,4,CP,CP,13.802,0.008,,1,spoc-s01-s65-b0A-CP,SPOC,12:27:04.17,-72:27:06.66,-40.266,0.097,-10.642,0.081,2458617.479256,0.0032660868,27.3613778368434,0.00010217787,4.05864182163197,0.33346376,22.700268,1.642326,20690.6684293995,1511.4946,6.45224485543847,0.50119525,0.834555547634112,243.771854738965,13.578523,100.641,0.5695,3050.0,,4.438,,0.441280007362366,0.013263,,,0.437175,0.0203843,"11,12,38,64,65",2019-08-26,2024-02-14,2025-07-31 12:59:22,TOI-1227 b,Transit
254113311,1130.02,,1,4,4,1,4,4,4,16.5,118.9,13.68,7.2,82,21,4,CP,CP,10.1429,0.006,,2,spoc-s67-b0A,QLP,19:05:30.24,-41:26:15.5,12.538,0.088,-27.18,0.071,2460126.924264,0.00082214706,4.06864049280981,0.000295813,1.83737294011667,0.077788785,2.881123,0.107934,2650.09500125057,99.40586,3.75483332106436,0.57051665,84.1087659821741,772.378301967249,20.636534,58.2609,0.16955,4236.0,122.3,4.52,0.1,0.741921007633209,0.0675678,,,0.66,0.0756072,"13,27,67",2019-09-03,2023-10-11,2026-06-03 12:19:02,TOI-1130 b,Transit
89876424,3526.01,,5,5,5,5,5,5,5,41.4,45.4,317.0,159.1,0,0,0,PC,FP,13.3403,0.013,,1,qlp-s15-faintsearch,FAINT,20:06:05,34:18:55.27,-1.741,0.032,-5.531,0.031,2458733.088312,0.0069156,1.5380702,0.0003362,2.226,0.32,9.563906,0.02663,8770.0,24.5268,18.9812,,1996.94,1862.0,11.0,1277.4,30.515,6125.0,122.0,3.87,,2.06,,,,1.16,,"14,15",2021-06-23,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
251848941,178.03,,4,5,5,5,4,4,4,2.6,47.4,5.85,2.2,23,7,6,CP,CP,10.42,0.006,,3,spoc-s01-s69-b0A-KP,SPOC,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458362.954199,0.0020342893,9.96163468923298,2.2709188e-05,2.464805194329,0.39346996,1.178047,0.102269,1084.43270615972,94.1892,2.28073266410272,0.9848358,21.820185108045,551.23191876812,11.135912,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.660806000232697,0.0596206,,,0.68,0.0803989,"2,29,69",2018-11-03,2024-10-02,2026-06-03 12:19:02,TOI-178 e / TOI-178.03,Transit
238162973,3435.01,,5,5,5,5,5,5,5,38.5,97.4,317.0,113.7,1,0,0,PC,FP,13.3872,0.006,,1,qlp-s08-faintsearch,FAINT,07:05:43.68,-49:31:14.15,20.106,0.031,-30.978,0.033,2459260.035982,0.0007724,11.8885643,1.76e-05,2.567,0.094,39.188137,1.757644,35450.0,1617.54,19.2143,,18.8935,580.0,66.0,282.594,1.3605,4427.0,122.0,4.52,,0.75,,,,0.69,,"6,7,8,33,34,35",2021-06-16,2024-08-22,2025-07-31 12:59:22,V-shaped; found in faint-star QLP search,False Positive
130191319,3379.01,,5,5,5,5,5,5,5,17.2,67.8,35.89,18.0,1,2,1,PC,FP,12.1038,0.006,,1,qlp-s08-faintsearch,FAINT,07:59:00.98,-25:38:54.79,7.547,0.047,-8.12,0.052,2459250.615192,0.0023799,1.6117444,5.8e-06,1.524,0.177,3.392792,0.004463,3120.0,4.11024,6.63491,0.421165,847.062,1502.0,15.0,446.453,7.7885,6056.0,134.5,4.38,0.08,1.14,0.06,,,1.128,0.150768,"7,8,34",2021-06-16,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
27848472,2131.01,,5,5,5,5,5,5,5,178.6,207.4,317.0,141.6,0,1,0,KP,KP,10.1058,0.006,,1,qlp-s74-ffi,QLP,18:34:31.62,35:39:41.15,-6.069,0.042,-21.745,0.049,2460338.136034,0.0006024,1.8468345,1.5e-06,2.565,0.036,14.467858,0.241747,13237.0,222.632,16.4012,0.862733,1845.3,1825.0,391.0,231.161,1.6365,6352.0,144.2,4.27,0.09,1.36,0.07,-0.04,0.1,1.261,0.193608,"26,40,53,54,74",2020-08-07,2024-04-01,2025-07-31 12:59:22,WASP-3 b,Transit
207141131,179.01,,1,5,5,1,4,4,4,14.9,150.5,6.98,3.1,10,9,8,CP,CP,8.1796,0.006,,1,qlp-s97-ffi,SPOC/QLP,02:57:02.88,-56:11:30.73,-36.676,0.042,50.599,0.045,2460985.999063,0.000788178734314,4.137440333354324,1.6143690705e-06,1.587497022035615,0.1438975737624337,1.095457,0.026912,1008.4447278816968,24.786348334375045,2.5340286284536706,0.15878322837949635,188.33536986884133,1032.050888521001,101.21471525927409,38.5653,0.0366,5058.0,181.0,4.51761,0.282094,0.8026329874992371,0.0479623,,,0.85,0.103514,"2,3,29,30,96,97",2018-12-20,2026-04-17,2026-06-03 12:19:02,HD 18599 b,Transit
